,group_id,average,count,std,min,Q1,Q2,Q3,max
1445,8578.csv,47.244,1.0,,47.244,47.244,47.244,47.244,47.244
1446,4342.csv,314.9606296,2.0,0.0,314.9606296,314.9606296,314.9606296,314.9606296,314.9606296
1447,2733.csv,1043.747953657143,28.0,726.1788762686682,393.7,622.4399999999999,805.0,1309.055116775,3661.41
1448,10274.csv,1425.3374569285713,7.0,595.9704400168822,472.4409444,1062.9921249,1574.803148,1902.06692815,2000.0
1449,786.csv,579.8430391775145,692.0,180.92876951113715,27.559,500.0,550.0,560.0,1300.0
1450,1212.csv,1045.1045763500001,32.0,1188.0177701321788,100.0,354.3307083,486.2204722,1100.0,4800.0
1451,9896.csv,671.5257360942916,48.0,566.2626597205492,39.3700787,243.9960629345,590.5511805,826.7716527,3000.0
1452,8550.csv,669.2913378999999,2.0,167.03309774770833,551.1811018,610.23621985,669.2913378999999,728.34645595,787.401574
1453,7663.csv,1788.0,13.0,910.2681839253015,800.0,1180.0,1500.0,1920.0,3300.0
1454,11142.csv,590.5511805,1.0,,590.5511805,590.5511805,590.5511805,590.5511805,590.5511805
1455,5074.csv,1552.6393035389285,28.0,1105.1702210303097,39.3700787,840.5495,1157.478,2192.6365,4330.7
1456,5712.csv,1411.2834640852002,5.0,853.8978438026069,295.0,1180.314959426,1181.102361,1800.0,2600.0
1457,11624.csv,241550.0,3.0,414350.40424741956,1650.0,2325.0,3000.0,361500.0,720000.0
1458,3363.csv,608.5618980969443,36.0,338.93838878859674,10.0,508.858267325,575.0,615.1574796875,1653.5433054
1459,8236.csv,472.4409444,1.0,,472.4409444,472.4409444,472.4409444,472.4409444,472.4409444
1460,7105.csv,1311.91417314,10.0,561.8563005309069,550.0,877.10629855,1349.0,1605.0,2150.0
1461,1574.csv,1164.4378651200598,3119.0,713.7818885519417,1.0,748.0314953,1181.102361,1400.0,10236.2
1462,13033.csv,1110.234,1.0,,1110.234,1110.234,1110.234,1110.234,1110.234
1463,9128.csv,560.0,1.0,,560.0,560.0,560.0,560.0,560.0
1464,8222.csv,762.4143333333333,3.0,227.2092141976934,547.243,643.6215,740.0,870.0,1000.0
1465,7111.csv,693.75,8.0,452.3253411933874,400.0,500.0,575.0,600.0,1800.0
1466,12339.csv,937.53444878125,16.0,184.13169460378933,590.5511805,835.0,835.0,1050.0,1200.0
1467,1560.csv,698.5324928082706,709.0,983.677455608279,39.3700787,343.0,590.5511805,890.0,23200.0
1468,13027.csv,453.78596990428565,28.0,245.46907298026053,39.3700787,274.999999775,492.12598375,592.913385375,1000.0
1469,5706.csv,821.3803144416399,75.0,940.6524540061714,39.3700787,393.700787,708.6614166,902.75590505,7100.0
1470,2069.csv,509.70291623380956,21.0,269.1922976722352,10.0,314.9606296,480.0,590.5511805,1338.0
1471,11630.csv,649.0232362433333,15.0,336.82380271348893,157.4803148,395.66885415,590.5511805,812.9913657,1450.0
1472,3377.csv,2456.5339529811217,1359.0,24707.22208289904,3.93700787,393.700787,700.0,1500.0,885825.0
1473,4418.csv,660.50250525,11.0,1083.7194986320449,50.0,300.0,310.0,448.22834628,3900.0
1474,11156.csv,1036.7739862707408,27.0,776.5254401676854,39.3700787,585.039369737,1000.0,1175.0,3900.0
1475,3411.csv,1360.6650740586142,127.0,636.1031666031802,50.0,988.18897537,1400.0,1700.0,4700.0
1476,10248.csv,42655.80234592755,49.0,198100.95537483715,100.0,800.0,1200.0,1496.0629906,1200000.0
1477,5060.csv,3.93700787,1.0,,3.93700787,3.93700787,3.93700787,3.93700787,3.93700787
1478,6569.csv,470.90708656999993,5.0,233.42781152334305,216.53543285,320.0,453.0,540.0,825.0
1479,1206.csv,4611.111111111111,9.0,2226.232492600697,1000.0,3200.0,5000.0,6600.0,7000.0
1480,792.csv,550.0,1.0,,550.0,550.0,550.0,550.0,550.0
1481,8544.csv,575.0,4.0,434.93294502332964,200.0,350.0,450.0,675.0,1200.0
1482,7677.csv,1351.8090314590918,414.0,934.5818466607849,1.0,748.0314953,866.1417314,2400.0,4100.0
1483,9869.csv,525.0,1.0,,525.0,525.0,525.0,525.0,525.0
1484,6582.csv,872.834645,6.0,405.0103920054107,393.700787,575.0,833.0708657,1161.41732165,1417.3228332
1485,7844.csv,581.495078649,2.0,569.5814720870935,178.740157298,380.11761797350005,581.495078649,782.8725393244999,984.25
1486,779.csv,484.0,1.0,,484.0,484.0,484.0,484.0,484.0
1487,4395.csv,1034.834645425,6.0,1382.444682600599,157.0,393.700787,521.653542775,758.6515746375001,3820.0
1488,5935.csv,500.0,1.0,,500.0,500.0,500.0,500.0,500.0
1489,11803.csv,309.99,4.0,112.47162782971832,175.0,268.75,307.48,348.71999999999997,450.0
1490,2082.csv,61471.2879495352,14.0,163718.99931364213,397.63779487,550.29527545,590.5511805,822.637795125,600000.0
1491,3388.csv,934.1318374865219,23.0,418.2336416651469,50.0,610.23621985,970.0,1259.8425184,1811.02
1492,5921.csv,1429.8400343132041,307.0,1842.8248170972279,36.0,452.3775,629.9212592,1635.0,15000.0
1493,11817.csv,547.4803148,2.0,328.83249232856264,314.9606296,431.2204722,547.4803148,663.7401574,780.0
1494,2096.csv,623.8142211922221,81.0,342.7202042074778,39.3700787,590.5511805,590.5511805,590.5511805,1810.0
1495,2928.csv,956.9784774670667,15.0,734.9943020715509,100.0,500.0,984.0,1295.0,2500.0
1496,4381.csv,7026.6015740612,5.0,13696.82853406576,199.999999796,248.03149581,1377.9527545,1811.0236202,31496.0
1497,7688.csv,2600.0,2.0,3111.269837220809,400.0,1500.0,2600.0,3700.0,4800.0
1498,6596.csv,1000.8136481333332,6.0,464.4639994752115,100.0,998.6614165999999,1180.0,1200.0,1400.0
1499,7850.csv,1951.1550417738097,42.0,1561.2328668439684,27.559,777.53543285,1500.5,2971.75,7800.0
1500,2900.csv,775.0,2.0,35.35533905932738,750.0,762.5,775.0,787.5,800.0
1501,11181.csv,530.9545,4.0,94.71337963033523,448.818,449.7045,525.0,606.25,625.0
1502,9855.csv,1210.637795125,2.0,1294.5176446179646,295.27559025,752.9566926875,1210.6377951250001,1668.3188975625,2126.0
1503,12488.csv,978.0905732282054,39.0,734.9697194079747,118.0,460.0,900.0,1317.4212592,3700.78
1504,8593.csv,39.3700787,1.0,,39.3700787,39.3700787,39.3700787,39.3700787,39.3700787
1505,745.csv,538.6765383522728,704.0,93.88955912654606,1.0,500.0,550.0,560.0,1236.218
1506,7878.csv,1350.0,1.0,,1350.0,1350.0,1350.0,1350.0,1350.0
1507,5909.csv,514.0922384214285,7.0,491.88545814474304,60.0,99.212598375,236.2204722,992.0,1120.0
1508,9841.csv,193.72703393333333,3.0,275.5086527077619,30.0,34.68503935,39.3700787,275.59055090000004,511.8110231
1509,8587.csv,528.748,3.0,422.7467640467517,47.244,373.622,700.0,769.5,839.0
1510,989.csv,860.3911048056331,201.0,1458.5432894678597,27.0,400.0,708.6614166,900.0,19685.0
1511,9699.csv,692.28346433,5.0,563.3398518635365,200.0,314.9606296,500.0,846.45669205,1600.0
1512,751.csv,547.4156714285714,70.0,87.01211007515595,425.0,500.0,550.0,560.0,1211.0
1513,2914.csv,3183.004043762758,29.0,7002.781207089615,78.7401574,590.5511805,1062.9921249,2000.0,35433.07083
1514,4632.csv,1391.337581768,2.0,553.4377440297204,999.998,1195.6677908840002,1391.337581768,1587.007372652,1782.677163536
1515,10704.csv,1925.50319878125,16.0,2939.894384163267,4.0,16.0,318.0,2325.0,8300.0
1516,2243.csv,617.6666664966666,3.0,263.9627500109501,433.0,466.49999974499997,499.99999949,709.999999745,920.0
1517,9316.csv,3709.5268758823213,56.0,6215.385917543551,39.3700787,314.9606296,1084.5,3775.0,28900.0
1518,6025.csv,1037.842802455606,198.0,194.34492204923666,393.7,984.2519675,1102.3622036,1181.102361,1299.2125971
1519,12113.csv,896.8503935,2.0,711.560997414986,393.700787,645.27559025,896.8503935,1148.42519675,1400.0
1520,1992.csv,433.0708657,2.0,55.6776992492361,393.700787,413.38582635,433.0708657,452.75590504999997,472.4409444
1521,8008.csv,218.01161666666664,6.0,69.03433672266047,125.0,191.3382,195.86575,275.098325,300.0
1522,12675.csv,404.4331234842622,61.0,253.73801591227635,39.3700787,236.2204722,393.7,590.55,1732.2834628
1523,9470.csv,13793.9369941,2.0,18687.32890939979,580.0,7186.96849705,13793.9369941,20400.90549115,27007.8739882
1524,6743.csv,1527.1957255285713,7.0,1549.5345276667047,39.3700787,415.0,591.0,2565.0,4100.0
1525,2525.csv,5257.222248010466,28.0,4814.509440380011,198.99999979702,1812.5,4748.4251942,7500.0,19300.0
1526,4154.csv,236.22047220000002,2.0,278.3884962461805,39.3700787,137.79527545,236.22047220000002,334.64566895,433.0708657
1527,10076.csv,1453.7214881988066,31.0,1448.2307103045782,67.0,492.12598375,1199.999998776,1574.8,6100.0
1528,2531.csv,4861.133868145609,41.0,3752.1303799807924,100.0,2750.0,3937.0,5400.0,16800.0
1529,11368.csv,409.2792064154053,185.0,220.78768379589275,2.0,236.2204722,400.0,590.5511805,1000.0
1530,4140.csv,585.5438856384616,13.0,762.2225692243368,39.3700787,173.228,393.700787,490.0,2677.1653516
1531,7449.csv,769.0,2.0,750.9474016201135,238.0,503.5,769.0,1034.5,1300.0
1532,12661.csv,1876.7322823,2.0,575.2063098836222,1470.0,1673.36614115,1876.7322823,2080.09842345,2283.4645646
1533,1038.csv,1157.53528332,5.0,755.0121791979509,374.015,708.6614166,775.0,1880.0,2050.0
1534,9464.csv,811.75,5.0,541.4301086012857,220.0,368.75,770.0,1200.0,1500.0
1535,6757.csv,708.6614166,1.0,,708.6614166,708.6614166,708.6614166,708.6614166,708.6614166
1536,9302.csv,82.6771653543307,1.0,,82.6771653543307,82.6771653543307,82.6771653543307,82.6771653543307,82.6771653543307
1537,6031.csv,834.0866533972019,99.0,178.9835932712187,393.700787,787.4,846.45669205,944.8818888,1181.1
1538,12107.csv,400.0,1.0,,400.0,400.0,400.0,400.0,400.0
1539,1986.csv,729.1920821347184,30.0,779.920454262557,39.0,252.16535414999998,493.5,869.5078738249999,2880.0
1540,4626.csv,595.7993333333334,3.0,350.0463135091317,393.7,393.7,393.7,696.849,999.998
1541,3149.csv,699.1918923759258,27.0,288.66371318587676,236.2204722,472.4409444,649.60629855,830.0,1390.0
1542,2257.csv,790.352755622,15.0,286.33777815532795,50.0,688.97637725,900.0,954.5,1150.0
1543,5538.csv,1681.644804257261,23.0,1282.3756234675561,39.37,768.700787,1610.0,1912.5,5650.0
1544,6019.csv,100.0,1.0,,100.0,100.0,100.0,100.0,100.0
1545,13231.csv,1805.11724295,8.0,567.1908720550796,590.5511805,1761.8102151500002,1850.3918494499999,2041.338582125,2559.0551155
1546,1776.csv,532.6737344560197,51.0,678.0350632094533,41.338582635,267.71626758,385.826,554.842,4645.6692866
1547,7307.csv,461.212,5.0,162.9539228432381,210.0,393.7,511.81,590.55,600.0
1548,8034.csv,787.401574,1.0,,787.401574,787.401574,787.401574,787.401574,787.401574
1549,3161.csv,823.5981380097536,138.0,331.10517270289586,39.3700787,632.4409444,800.0,1024.65551155,1600.0
1550,11426.csv,421.4741615052612,49.0,256.7717319014115,27.559,236.2204722,393.700787,609.9999993778,1141.7322823
1551,10738.csv,1697.1888888888889,45.0,1323.1298005834194,113.0,790.0,1200.0,2400.0,7200.0
1552,5510.csv,393.5654974727273,11.0,209.25995858641537,23.0,253.1102361,375.0,512.5,700.0
1553,2519.csv,1193.9903123301515,33.0,430.15119691449024,100.0,1000.0,1200.0,1420.0,2362.2
1554,3607.csv,10009.370078700002,10.0,6159.816975869909,393.700787,3900.0,14400.0,14400.0,14400.0
1555,11340.csv,590.5511805,1.0,,590.5511805,590.5511805,590.5511805,590.5511805,590.5511805
1556,4168.csv,1420.6101710218445,103.0,890.0875663983951,39.3700787,700.0,1125.0,2539.2125971,3600.0
1557,7461.csv,472.4409444,1.0,,472.4409444,472.4409444,472.4409444,472.4409444,472.4409444
1558,8752.csv,480.5118107375,4.0,165.24977916921256,393.700787,398.42519675,400.0,482.08661398749996,728.34645595
1559,12649.csv,413.3857476499999,5.0,246.65292245281015,157.4803148,196.85,393.700787,590.5511805,728.34645595
1560,1010.csv,1308.06013740625,8.0,682.0992175793841,400.0,749.60629855,1535.0,1771.65,2185.03936785
1561,584.csv,1067.277339988889,9.0,1828.0492050577252,5.0,314.9606296,669.0,669.2913379,5900.0
1562,12891.csv,643.7651841269842,63.0,147.24339359358007,86.614,582.5,600.0,713.1882499999999,1165.352
1563,7475.csv,361.5632789877795,68.0,303.3789049736294,30.0,74.80314953,257.952755775,590.5511805,1102.3622036
1564,8746.csv,315.0,1.0,,315.0,315.0,315.0,315.0,315.0
1565,590.csv,745.6085627809551,492.0,1092.8925368850682,31.496,433.07,590.5511805,708.6614166,19685.0
1566,1004.csv,412.46719133333335,3.0,32.50436578071408,393.700787,393.700787,393.700787,421.8503935,450.0
1567,9458.csv,24724.4094236,1.0,,24724.4094236,24724.4094236,24724.4094236,24724.4094236,24724.4094236
1568,5262.csv,1107.3753279166667,3.0,769.3658535593681,492.12598375,676.062991875,860.0,1415.0,1970.0
1569,3613.csv,284.5627847026316,19.0,189.40643406454265,39.3700787,216.53543285,300.0,354.3307083,900.0
1570,11354.csv,2324.906824066667,6.0,1686.9960878671316,472.4409444,1187.5,1887.5,3356.25,4902.0
1571,3175.csv,956.8803148,5.0,390.2725184018668,500.0,787.401574,807.0,1190.0,1500.0
1572,5504.csv,877.3436476785482,436.0,786.9616714943844,20.0,613.5826766925,866.14,1052.5,12000.0
1573,13225.csv,637.0078702422222,18.0,835.0951934928257,31.496,54.527559025,471.8503935,765.748030715,3600.0
1574,1762.csv,1458.5130575072976,111.0,4528.565707829776,39.3700787,486.2204722,708.6614166,1181.102361,47244.0
1575,7313.csv,2677.5720894752267,516.0,17549.103043023017,10.0,393.700787,590.5511805,1000.0,286259.8422277
1576,8020.csv,590.0,1.0,,590.0,590.0,590.0,590.0,590.0
1577,1951.csv,422.5251947382353,51.0,354.0062936738839,100.0,287.79527544999996,393.700787,486.2204722,2559.0551155
1578,1789.csv,4007.1754012933015,209.0,16341.44301674384,25.0,354.3307083,590.5511805,787.401574,180000.0
1579,4829.csv,255.90551154999997,2.0,27.83884962461805,236.2204722,246.062991875,255.90551154999997,265.748031225,275.5905509
1580,2280.csv,623.3538470861973,71.0,284.10643973369474,23.62204722,511.81,629.92,708.66,1599.0
1581,4197.csv,607.3744568856,25.0,314.46263196208133,39.3700787,393.7,779.526,787.401574,1149.60629804
1582,5289.csv,545.5851145519583,24.0,475.093092632578,78.7401574,295.07873985649996,421.8503935,699.3503935,2362.204722
1583,3820.csv,400.0,2.0,0.0,400.0,400.0,400.0,400.0,400.0
1584,8975.csv,339.31811017999996,5.0,219.50356048634632,80.0,210.0,275.5905509,531.0,600.0
1585,6780.csv,709.9501310421783,12.0,325.89861831443994,410.0,571.163385375,595.27559025,700.0,1535.43307086614
1586,6958.csv,39.3700787,1.0,,39.3700787,39.3700787,39.3700787,39.3700787,39.3700787
1587,8961.csv,690.0,1.0,,690.0,690.0,690.0,690.0,690.0
1588,6794.csv,1740.15747854,1.0,,1740.15747854,1740.15747854,1740.15747854,1740.15747854,1740.15747854
1589,4183.csv,673.1233595666666,3.0,556.1766048270532,39.3700787,469.68503935,900.0,990.0,1080.0
1590,3834.csv,1065.458712051613,31.0,437.51609478371114,196.85,808.88582635,1000.0,1475.0,1701.0
1591,2294.csv,150.0,1.0,,150.0,150.0,150.0,150.0,150.0
1592,1945.csv,775.2590847016,25.0,1710.3091949308218,1.0,100.0,100.0,475.0,6800.0
1593,209.csv,656.1681818181818,33.0,109.30916148288262,500.0,600.0,600.0,725.0,850.0
1594,4815.csv,1336.3333333333333,3.0,725.7136717282741,500.0,1104.5,1709.0,1754.5,1800.0
1595,10923.csv,1200.0,1.0,,1200.0,1200.0,1200.0,1200.0,1200.0
1596,221.csv,550.0,3.0,86.60254037844386,450.0,525.0,600.0,600.0,600.0
1597,8949.csv,1181.1,1.0,,1181.1,1181.1,1181.1,1181.1,1181.1
1598,547.csv,704.2530990672834,60.0,2034.2129584596692,39.0,155.25,391.8503935,592.913385375,15748.0
1599,12852.csv,393.7,1.0,,393.7,393.7,393.7,393.7,393.7
1600,8791.csv,918.3485104791304,23.0,777.5328291437293,39.3700787,590.5511805,688.97637725,1022.1259837499999,3550.0
1601,6964.csv,885.137795125,4.0,260.8799413235634,590.5511805,732.637795125,875.0,1027.5,1200.0
1602,11383.csv,1188.8366139875,12.0,891.7685474692584,39.3700787,996.062991875,1001.968503425,1260.75,3600.0
1603,11397.csv,586.2695175209091,33.0,564.5656319628686,10.0,346.456,448.818,560.0,2200.0
1604,3808.csv,1970.2755889750001,4.0,759.1739191616325,1023.6220462,1530.90551155,2090.15747905,2529.527556475,2677.1653516
1605,10089.csv,791.2227047373377,77.0,1032.898856931309,29.527559025,300.0,460.0,710.0,7400.0
1606,553.csv,539.3118793285644,23.0,161.87393100128904,39.3700787,500.0,550.0,570.0,999.99999898
1607,8785.csv,4141.842105422917,48.0,20437.337772057137,39.3700787,590.5511805,590.5511805,787.401574,140905.5116673
1608,6970.csv,1188.9763772499998,4.0,683.6048576828119,393.700787,807.08661335,1181.102361,1562.9921249000001,2000.0
1609,1979.csv,2190.3258147428573,14.0,2329.259511772415,39.3700787,1062.9921249,1607.0866133499999,2696.8462592,9600.0
1610,235.csv,476.13285165875,16.0,270.51317778883924,15.74803148,300.0,429.13385783,593.25,965.0
1611,4801.csv,646.3547588278,15.0,283.4769871434064,100.0,468.50393653,669.2913379,806.0,1200.0
1612,10937.csv,2618.0052492166665,3.0,3968.402280812274,280.0,327.007873825,374.01574765,3787.007873825,7200.0
1613,1799.csv,2332.9294509659467,263.0,13940.861947559031,31.49606296,393.700787,590.5511805,750.0,200157.4801108
1614,1941.csv,835.0584211026317,19.0,1110.802614557812,100.0,374.01574765,472.4409444,590.5511805,3937.00787
1615,2290.csv,43.307,1.0,,43.307,43.307,43.307,43.307,43.307
1616,4839.csv,3783.780278520298,77.0,2102.9879782755625,499.999,1829.921257976,3999.992,4999.99,9448.818888
1617,3830.csv,571.0821755155999,25.0,521.309410789085,3.93700787,200.787,393.700787,760.0,2440.9448794
1618,5299.csv,343.35289893545456,11.0,156.85195111065292,62.99212592,268.1102361,314.9606296,435.0,629.9212592
1619,4187.csv,337.79527544999996,2.0,87.97076510229263,275.5905509,306.692913175,337.79527544999996,368.897637725,400.0
1620,6948.csv,3066.942415484702,47.0,6941.050663798844,39.3700787,486.22,870.0,2320.0,39370.0
1621,8965.csv,621.2592480999999,37.0,546.1288884686226,39.3700787,300.0,500.0,688.975,2600.0
1622,6790.csv,1014.1906071294117,34.0,1035.3378699065013,25.0,632.6774125,800.0,900.0,6000.0
1623,8971.csv,5495.27558515,2.0,7205.807836547638,400.0,2947.637792575,5495.27558515,8042.913377724999,10590.5511703
1624,6784.csv,1221.5,6.0,768.4552687046918,79.0,1043.75,1200.0,1337.5,2475.0
1625,3824.csv,2200.0,1.0,,2200.0,2200.0,2200.0,2200.0,2200.0
1626,4193.csv,185.039,1.0,,185.039,185.039,185.039,185.039,185.039
1627,2284.csv,10.0,1.0,,10.0,10.0,10.0,10.0,10.0
1628,219.csv,645.0273994117647,85.0,214.54255435858235,23.622,600.0,600.0,700.786,1200.0
1629,1955.csv,1287.329933708333,18.0,1492.3397804141468,100.0,342.46999999999997,750.0,1614.185038075,5905.511805
1630,10933.csv,689.0861922892857,14.0,1713.4215217186552,39.3700787,100.0,203.5,363.3243107375,6600.0
1631,4805.csv,634.1207345333333,3.0,213.1595589771375,393.700787,551.1811018000001,708.6614166,754.3307083,800.0
1632,231.csv,521.5291425737033,93.0,544.1382280810077,39.3700787,200.0,350.0,600.0,3000.0
1633,8781.csv,246.8503935,2.0,207.6778181275258,100.0,173.42519675,246.8503935,320.27559025,393.700787
1634,6974.csv,639.4578231904118,17.0,477.5803393402879,177.16535415,350.0,511.8110231,787.401574,2200.783
1635,8959.csv,810.0,2.0,579.827560572969,400.0,605.0,810.0,1015.0,1220.0
1636,557.csv,514.72510231,10.0,54.057343510047076,410.0,485.0,510.90551155,550.0,600.0
1637,12842.csv,862.4470015925385,13.0,585.1727641860257,105.905511703,393.700787,600.0,1550.0,1550.0
1638,11393.csv,698.5555555555555,9.0,1092.061480768266,197.0,299.0,400.0,400.0,3600.0
1639,3818.csv,1279.52755775,2.0,974.3597368616319,590.5511805,935.039369125,1279.52755775,1624.015746375,1968.503935
1640,10099.csv,1072.7012604491745,436.0,1062.657729427749,23.622,511.8110231,917.3228337099999,1377.9527545,17520.0
1641,11387.csv,877.2440944399999,5.0,1526.025399065221,39.3700787,196.8503935,200.0,350.0,3600.0
1642,8795.csv,1001.1809582999999,4.0,893.5786017001541,287.401,514.763635375,708.6614165999999,1195.078739525,2300.0
1643,6960.csv,383.3333333333333,3.0,175.59422921421233,200.0,300.0,400.0,475.0,550.0
1644,543.csv,878.3333333333334,3.0,348.9388676162822,480.0,752.5,1025.0,1077.5,1130.0
1645,12856.csv,2401.5748007,2.0,501.0992932431251,2047.2440924,2224.40944655,2401.5748007,2578.74015485,2755.905509
1646,225.csv,705.4239591906902,681.0,571.4797958349941,3.0,433.07,539.369,850.0,5629.9212541
1647,1969.csv,755.3805771333333,3.0,607.6191446711198,100.0,483.0708657,866.1417314,1083.0708657,1300.0
1648,10927.csv,4885.0,55.0,2511.328960560155,650.0,3550.0,4800.0,6462.5,12000.0
1649,4811.csv,799.0,1.0,,799.0,799.0,799.0,799.0,799.0
1650,2253.csv,282.03405246666665,6.0,146.9372146332468,157.4803148,200.0,202.362,358.681,520.0
1651,10714.csv,4200.0,1.0,,4200.0,4200.0,4200.0,4200.0,4200.0
1652,4622.csv,768.1385823799999,5.0,41.73042245919768,708.6614166,748.0314953,770.0,807.0,807.0
1653,1982.csv,1137.5,4.0,567.7073776750366,700.0,775.0,950.0,1312.5,1950.0
